Route ID,Agency ID,Route Code,Route Name,Description,Route Type,Route Color,Text Color,Route Description
BIAS9,BMTCB,,Kempegowda Bus Station -Bangalore International Airport,,3,F53333,FFFFFF,BIAS9 :Kempegowda Bus Station -Bangalore International Airport
BIAS10,BMTCB,,MCTC Mysore Road Bus Station -Bangalore International Airport,,3,F53333,FFFFFF,BIAS10 :MCTC Mysore Road Bus Station -Bangalore International Airport
BIAS11,BMTCB,,Chikkalasandra -Bangalore International Airport,,3,F53333,FFFFFF,BIAS11 :Chikkalasandra -Bangalore International Airport
BIAS12,BMTCB,,Kuvempunagar (BTM Layout) -Bangalore International Airport,,3,F53333,FFFFFF,BIAS12 :Kuvempunagar (BTM Layout) -Bangalore International Airport
C1,BMTCB,,Banashankari -Hebbal,,3,F53333,FFFFFF,C1:Banashankari -Hebbal
C2,BMTCB,,Banashankari-Hebbal,,3,F53333,FFFFFF,C2:Banashankari-Hebbal
C3,BMTCB,,Kengeri satellite Town-Kadugodi,,3,F53333,FFFFFF,C3:Kengeri satellite Town-Kadugodi
FDR1,BMTCB,,Uttarahalli--Uttarahalli,"Chikkalasandra, Padmanabhanagar,Banashankari,Jayanagar, Kadirenhalli cross",3,F53333,FFFFFF,FDR1:Uttarahalli--Uttarahalli
FDR2,BMTCB,,Uttarahalli-Jayanagar-Uttarahalli,Opposite of FDR-1,3,F53333,FFFFFF,FDR2:Uttarahalli-Jayanagar-Uttarahalli
FDR4,BMTCB,,Chikkalasandra-Chikkalasandra,"Uttarahalli, Konanakunte cross, Gottigere,Jayanagar,Banashankari",3,F53333,FFFFFF,FDR4:Chikkalasandra-Chikkalasandra
FDR6,BMTCB,,Chikkalasandra- Chikkalasandra,"Konanakunte cross, Jambu savari dinne, Jayanagar",3,F53333,FFFFFF,FDR6:Chikkalasandra- Chikkalasandra
G1,BMTCB,,Trinity Circle -Kadugodi,,3,F53333,FFFFFF,G1:Trinity Circle -Kadugodi
G2,BMTCB,,Brigade Road Junction -Electronic City Wipro Gate,,3,F53333,FFFFFF,G2:Brigade Road Junction -Electronic City Wipro Gate
G3,BMTCB,,Mayo Hall -Sarjapur,,3,F53333,FFFFFF,G3:Mayo Hall -Sarjapur
G4,BMTCB,,Brigade Road Junction -Bannerghatta National Park,,3,F53333,FFFFFF,G4:Brigade Road Junction -Bannerghatta National Park
G5,BMTCB,,Corporation -Kaggalipura,,3,F53333,FFFFFF,G5:Corporation -Kaggalipura
G6,BMTCB,,Kengeri Housing Board Quarters -Shanthinagar Bus Station,,3,F53333,FFFFFF,G6:Kengeri Housing Board Quarters -Shanthinagar Bus Station
G7,BMTCB,,Kempegowda Bus Station -Gollarahatti,,3,F53333,FFFFFF,G7:Kempegowda Bus Station -Gollarahatti
G8,BMTCB,,Nelamangala -Parade Ground,,3,F53333,FFFFFF,G8:Nelamangala -Parade Ground
G9,BMTCB,,Yelahanka Satellite Town 5th Phase -Parade Ground,,3,F53333,FFFFFF,G9:Yelahanka Satellite Town 5th Phase -Parade Ground
G10,BMTCB,,Corporation -Ramakrishna Hegde Nagar,,3,F53333,FFFFFF,G10:Corporation -Ramakrishna Hegde Nagar
G11,BMTCB,,Bagalur -Indian Express/Balekundri Circle,,3,F53333,FFFFFF,G11:Bagalur -Indian Express/Balekundri Circle
G12,BMTCB,,Trinity Circle -K R Puram,,3,F53333,FFFFFF,G12:Trinity Circle -K R Puram
J1,BMTCB,,Kempegowda Bus Station -Padmanabhanagar,,3,F53333,FFFFFF,J1:Kempegowda Bus Station -Padmanabhanagar
J2,BMTCB,,Kempegowda Bus Station -J P Nagar 6th Phase,,3,F53333,FFFFFF,J2:Kempegowda Bus Station -J P Nagar 6th Phase
J3,BMTCB,,Kempegowda Bus Station -Kamalanagar BEML Layout,,3,F53333,FFFFFF,J3:Kempegowda Bus Station -Kamalanagar BEML Layout
J10,BMTCB,,Kempegowda Bus Station -Avalahalli BDA Park,,3,F53333,FFFFFF,J10:Kempegowda Bus Station -Avalahalli BDA Park
J13,BMTCB,,Kempegowda Bus Station -HAL Airport,,3,F53333,FFFFFF,J13:Kempegowda Bus Station -HAL Airport
J17,BMTCB,,Shivajinagar -Vijayanagar,,3,F53333,FFFFFF,J17:Shivajinagar -Vijayanagar
J18,BMTCB,,Kempegowda Bus Station -Jayanagar 9th Block,,3,F53333,FFFFFF,J18:Kempegowda Bus Station -Jayanagar 9th Block
J19,BMTCB,,Kempegowda Bus Station -BEML 5th Stage,,3,F53333,FFFFFF,J19:Kempegowda Bus Station -BEML 5th Stage
J21,BMTCB,,Banashankari -Mathikere,,3,F53333,FFFFFF,J21:Banashankari -Mathikere
J25G,BMTCB,,Kempegowda Bus Station -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,J25G:Kempegowda Bus Station -Kuvempunagar (BTM Layout)
J43E,BMTCB,,Kempegowda Bus Station -Banashankari 3rd Stage 2nd Phase,,3,F53333,FFFFFF,J43E:Kempegowda Bus Station -Banashankari 3rd Stage 2nd Phase
J45E,BMTCB,,Kempegowda Bus Station -Chennammanakere Achkattu,,3,F53333,FFFFFF,J45E:Kempegowda Bus Station -Chennammanakere Achkattu
J45G,BMTCB,,Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase,,3,F53333,FFFFFF,J45G:Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase
J55,BMTCB,,K R Market -Jagajeevanramnagar,,3,F53333,FFFFFF,J55:K R Market -Jagajeevanramnagar
J61,BMTCB,,Kempegowda Bus Station -Vijayanagar,,3,F53333,FFFFFF,J61:Kempegowda Bus Station -Vijayanagar
J75,BMTCB,,Vijayanagar -Malleswaram 18th Cross,,3,F53333,FFFFFF,J75:Vijayanagar -Malleswaram 18th Cross
J80,BMTCB,,Kempegowda Bus Station -Mahalakshmi Layout,,3,F53333,FFFFFF,J80:Kempegowda Bus Station -Mahalakshmi Layout
J80A,BMTCB,,Kempegowda Bus Station -Nandini Layout,,3,F53333,FFFFFF,J80A:Kempegowda Bus Station -Nandini Layout
J87,BMTCB,,Kempegowda Bus Station -Hampinagar,,3,F53333,FFFFFF,J87:Kempegowda Bus Station -Hampinagar
J129,BMTCB,,Shivajinagar -Kempegowda Bus Station,,3,F53333,FFFFFF,J129:Shivajinagar -Kempegowda Bus Station
J138,BMTCB,,Kempegowda Bus Station -Jeevanabhimanagar,,3,F53333,FFFFFF,J138:Kempegowda Bus Station -Jeevanabhimanagar
J150,BMTCB,,Shivajinagar -K R Market,,3,F53333,FFFFFF,J150:Shivajinagar -K R Market
J166,BMTCB,,Shivajinagar -Koramangala,,3,F53333,FFFFFF,J166:Shivajinagar -Koramangala
J171,BMTCB,,Kempegowda Bus Station -Koramangala,,3,F53333,FFFFFF,J171:Kempegowda Bus Station -Koramangala
J201B,BMTCB,,Banashankari -Mayo Hall,,3,F53333,FFFFFF,J201B:Banashankari -Mayo Hall
J210V,BMTCB,,Banashankari -Banashankari,,3,F53333,FFFFFF,J210V:Banashankari -Banashankari
J215,BMTCB,,K R Market -Kothanur (Kanakapura Road),,3,F53333,FFFFFF,J215:K R Market -Kothanur (Kanakapura Road)
J215J,BMTCB,,Kempegowda Bus Station -Kothanur (Kanakapura Road),,3,F53333,FFFFFF,J215J:Kempegowda Bus Station -Kothanur (Kanakapura Road)
J222,BMTCB,,K R Market -Kengeri Satellite Town,,3,F53333,FFFFFF,J222:K R Market -Kengeri Satellite Town
J222A,BMTCB,,Kempegowda Bus Station -Kengeri Satellite Town,,3,F53333,FFFFFF,J222A:Kempegowda Bus Station -Kengeri Satellite Town
J238B,BMTCB,,Nrupathunganagar -Vijayanagar,,3,F53333,FFFFFF,J238B:Nrupathunganagar -Vijayanagar
J253J,BMTCB,,Kempegowda Bus Station -Hesaraghatta,,3,F53333,FFFFFF,J253J:Kempegowda Bus Station -Hesaraghatta
J290C,BMTCB,,Shivajinagar -Nagavara,,3,F53333,FFFFFF,J290C:Shivajinagar -Nagavara
J296B,BMTCB,,Kempegowda Bus Station -HBR Layout 5th Block,,3,F53333,FFFFFF,J296B:Kempegowda Bus Station -HBR Layout 5th Block
J314A,BMTCB,,Shivajinagar -DRDO Township 2nd Phase,,3,F53333,FFFFFF,J314A:Shivajinagar -DRDO Township 2nd Phase
J315,BMTCB,,Kempegowda Bus Station -K R Puram,,3,F53333,FFFFFF,J315:Kempegowda Bus Station -K R Puram
J319E,BMTCB,,Halasuru -Hope Farm,,3,F53333,FFFFFF,J319E:Halasuru -Hope Farm
J330,BMTCB,,Shivajinagar -Marathahalli,,3,F53333,FFFFFF,J330:Shivajinagar -Marathahalli
J335A,BMTCB,,Kempegowda Bus Station -Sathya Sai Hospital,,3,F53333,FFFFFF,J335A:Kempegowda Bus Station -Sathya Sai Hospital
J365,BMTCB,,Kempegowda Bus Station -Bannerghatta National Park,,3,F53333,FFFFFF,J365:Kempegowda Bus Station -Bannerghatta National Park
K1,BMTCB,,St. Johns Hospital - Yeshvantpur,,3,F53333,FFFFFF,K1:St. Johns Hospital - Yeshvantpur
K2,BMTCB,,Chikkamarenhalli-MCTC,,3,F53333,FFFFFF,K2:Chikkamarenhalli-MCTC
K3,BMTCB,,Basaveshwaranagar-Koramangla,,3,F53333,FFFFFF,K3:Basaveshwaranagar-Koramangla
MBS2,BMTCB,,Yelahanka Satellite Town -Marathahalli Bridge,,3,F53333,FFFFFF,MBS2 :Yelahanka Satellite Town -Marathahalli Bridge
MBS3,BMTCB,,Kamalanagar BEML Layout -K R Puram,,3,F53333,FFFFFF,MBS3 :Kamalanagar BEML Layout -K R Puram
MBS4,BMTCB,,Sunkadakatte -K R Puram,,3,F53333,FFFFFF,MBS4 :Sunkadakatte -K R Puram
MBS5,BMTCB,,Banashankari 3rd Stage 3rd Phase -Jalahalli Cross,,3,F53333,FFFFFF,MBS5 :Banashankari 3rd Stage 3rd Phase -Jalahalli Cross
MBS6,BMTCB,,Vidyaranyapura -C V Raman Nagar,,3,F53333,FFFFFF,MBS6 :Vidyaranyapura -C V Raman Nagar
MBS8,BMTCB,,Banashankari -Kalyananagar,,3,F53333,FFFFFF,MBS8 :Banashankari -Kalyananagar
MBS9,BMTCB,,ISRO Layout -Vidyaranyapura,,3,F53333,FFFFFF,MBS9 :ISRO Layout -Vidyaranyapura
MBS11,BMTCB,,Jambusavari Dinne -Vishwanatha Nagenahalli,,3,F53333,FFFFFF,MBS11 :Jambusavari Dinne -Vishwanatha Nagenahalli
MBS12,BMTCB,,Annapurneshwarinagar -Marathahalli,,3,F53333,FFFFFF,MBS12 :Annapurneshwarinagar -Marathahalli
MBS13,BMTCB,,MICO Shramajeevi Colony -Hennur Cross,,3,F53333,FFFFFF,MBS13 :MICO Shramajeevi Colony -Hennur Cross
MBS14,BMTCB,,J P Nagar 3rd Phase -Ramakrishna Hegde Nagar,,3,F53333,FFFFFF,MBS14 :J P Nagar 3rd Phase -Ramakrishna Hegde Nagar
MBS15,BMTCB,,Nagarabhavi Circle -Marathahalli,,3,F53333,FFFFFF,MBS15 :Nagarabhavi Circle -Marathahalli
MBS16,BMTCB,,Jalahalli Cross -Kasturinagar,,3,F53333,FFFFFF,MBS16 :Jalahalli Cross -Kasturinagar
MBS17,BMTCB,,Jalahalli Cross -Marathahalli,,3,F53333,FFFFFF,MBS17 :Jalahalli Cross -Marathahalli
MBS19,BMTCB,,Marathahalli -Hebbal,,3,F53333,FFFFFF,MBS19 :Marathahalli -Hebbal
MBS20,BMTCB,,Bhuvaneshwarinagar Mahalakshmi Temple (Katriguppe) -Laggere,,3,F53333,FFFFFF,MBS20 :Bhuvaneshwarinagar Mahalakshmi Temple (Katriguppe) -Laggere
MBS21,BMTCB,,Chandapura -MEI Layout (Bagalagunte),,3,F53333,FFFFFF,MBS21 :Chandapura -MEI Layout (Bagalagunte)
MBS24,BMTCB,,Rajarajeshwarinagar -Kadugodi,,3,F53333,FFFFFF,MBS24:Rajarajeshwarinagar -Kadugodi
MBS25,BMTCB,,Electronic city-Kengeri shirke,,3,F53333,FFFFFF,MBS25 :Electronic city-Kengeri shirke
MP2,BMTCB,,Kempegowda Bus Station -J.P.Nagar 6th phase,Night Service,3,F53333,FFFFFF,MP2:Kempegowda Bus Station -J.P.Nagar 6th phase
MP10,BMTCB,,Kempegowda Bus station-avalahalli BDA Park,,3,F53333,FFFFFF,MP10:Kempegowda Bus station-avalahalli BDA Park
MP15A,BMTCB,,K.R.Market-Padmanabhanagar,,3,F53333,FFFFFF,MP15A:K.R.Market-Padmanabhanagar
MP15E,BMTCB,,Kempegowda Bus station - Kumaraswamy layout,,3,F53333,FFFFFF,MP15E:Kempegowda Bus station - Kumaraswamy layout
MP45F,BMTCB,,Kempegowda Bus station-Chennamakere Achchukattu,,3,F53333,FFFFFF,MP45F:Kempegowda Bus station-Chennamakere Achchukattu
MP45G,BMTCB,,Kempegowda bus station-Kathriguppe,,3,F53333,FFFFFF,MP45G:Kempegowda bus station-Kathriguppe
MP60A,BMTCB,,Jayanagar 9th block- Vijayanagar,,3,F53333,FFFFFF,MP60A:Jayanagar 9th block- Vijayanagar
MP60E,BMTCB,,BTM Layout - Vijayanagar,,3,F53333,FFFFFF,MP60E:BTM Layout - Vijayanagar
MP61A,BMTCB,,Kempegowda Bus Station-chandra Layout,,3,F53333,FFFFFF,MP61A:Kempegowda Bus Station-chandra Layout
MP96,BMTCB,,Kempegowda bus station-Kempegowda Bus station,,3,F53333,FFFFFF,MP96:Kempegowda bus station-Kempegowda Bus station
MP 96A,BMTCB,,Kempegowda bus station-Kempegowda Bus station,,3,F53333,FFFFFF,MP 96A:Kempegowda bus station-Kempegowda Bus station
MP201RC,BMTCB,,Chikkalasandra-C.V.Raman nagar,,3,F53333,FFFFFF,MP201RC:Chikkalasandra-C.V.Raman nagar
MP210A,BMTCB,,ISRO Layout- Kempegowda bus station,,3,F53333,FFFFFF,MP210A:ISRO Layout- Kempegowda bus station
MP265,BMTCB,,Kempegowda Bus station - Kempegowda bus station,,3,F53333,FFFFFF,MP265:Kempegowda Bus station - Kempegowda bus station
MP265A,BMTCB,,Kempegowda Bus station- Kempegowda bus station,,3,F53333,FFFFFF,MP265A:Kempegowda Bus station- Kempegowda bus station
MP285M,BMTCB,,Cauvery Bhavan- Doddaballapura,,3,F53333,FFFFFF,MP285M:Cauvery Bhavan- Doddaballapura
MP290E,BMTCB,,Shivajinagar- Yelahanka Satellite Town,,3,F53333,FFFFFF,MP290E:Shivajinagar- Yelahanka Satellite Town
MP291D,BMTCB,,Shivajinagar -Yelahanka,,3,F53333,FFFFFF,MP291D:Shivajinagar -Yelahanka
MP317A,BMTCB,,Kempegowda Bus station- Hosakote,,3,F53333,FFFFFF,MP317A:Kempegowda Bus station- Hosakote
MP342F,BMTCB,,Kempegowda Bus station- Sarjapura,,3,F53333,FFFFFF,MP342F:Kempegowda Bus station- Sarjapura
MP362B,BMTCB,,Ganganagar- Shivajinagar-Begur Vishwapriya layout,,3,F53333,FFFFFF,MP362B:Ganganagar- Shivajinagar-Begur Vishwapriya layout
MP362C,BMTCB,,Shivajinagar- Begur Vishwapriya Layout,,3,F53333,FFFFFF,MP362C:Shivajinagar- Begur Vishwapriya Layout
NLMF1,BMTCB,,Peenya 2nd stage- Hessarghatta,,3,F53333,FFFFFF,NLMF1:Peenya 2nd stage- Hessarghatta
NLMF2,BMTCB,,Govardhan- Chikkabanavara,,3,F53333,FFFFFF,NLMF2:Govardhan- Chikkabanavara
P3,BMTCB,,Kempegowda Bus Station -Kamalanagar BEML Layout,,3,F53333,FFFFFF,P3 :Kempegowda Bus Station -Kamalanagar BEML Layout
P7D,BMTCB,,Banashankari -Jeevanabhimanagar,,3,F53333,FFFFFF,P7D :Banashankari -Jeevanabhimanagar
P9,BMTCB,,K R Market -BEML 5th Stage,,3,F53333,FFFFFF,P9 :K R Market -BEML 5th Stage
P13E,BMTCB,,Shivajinagar -Banashankari 3rd Stage 2nd Phase,,3,F53333,FFFFFF,P13E :Shivajinagar -Banashankari 3rd Stage 2nd Phase
P21,BMTCB,,Banashankari -Mathikere,,3,F53333,FFFFFF,P21 :Banashankari -Mathikere
P25G,BMTCB,,Kempegowda Bus Station -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,P25G :Kempegowda Bus Station -Kuvempunagar (BTM Layout)
P29,BMTCB,,Shivajinagar -J P Nagar 6th Phase,,3,F53333,FFFFFF,P29 :Shivajinagar -J P Nagar 6th Phase
P30,BMTCB,,Kempegowda Bus Station -Koramangala Kendriya Sadan,,3,F53333,FFFFFF,P30 :Kempegowda Bus Station -Koramangala Kendriya Sadan
P36A,BMTCB,,Kempegowda Bus Station -Avalahalli BDA Park,,3,F53333,FFFFFF,P36A :Kempegowda Bus Station -Avalahalli BDA Park
P37,BMTCB,,Shivajinagar -Srinagar,,3,F53333,FFFFFF,P37 :Shivajinagar -Srinagar
P45G,BMTCB,,Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase,,3,F53333,FFFFFF,P45G :Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase
P45H,BMTCB,,Kempegowda Bus Station -Bhuvaneshwarinagar (Katriguppe),,3,F53333,FFFFFF,P45H :Kempegowda Bus Station -Bhuvaneshwarinagar (Katriguppe)
P55,BMTCB,,K R Market -Jagajeevanramnagar,,3,F53333,FFFFFF,P55 :K R Market -Jagajeevanramnagar
P60A,BMTCB,,Jayanagar 9th Block -Vijayanagar,,3,F53333,FFFFFF,P60A :Jayanagar 9th Block -Vijayanagar
P61A,BMTCB,,Kempegowda Bus Station -Chandra Layout,,3,F53333,FFFFFF,P61A :Kempegowda Bus Station -Chandra Layout
P62D,BMTCB,,Shivajinagar -Hampinagar,,3,F53333,FFFFFF,P62D :Shivajinagar -Hampinagar
P63,BMTCB,,Shivajinagar -Vijayanagar Maruti Mandir,,3,F53333,FFFFFF,P63 :Shivajinagar -Vijayanagar Maruti Mandir
P63C,BMTCB,,Shivajinagar -Vijayanagar,,3,F53333,FFFFFF,P63C :Shivajinagar -Vijayanagar
P65B,BMTCB,,Banashankari -Basaveshwaranagar,,3,F53333,FFFFFF,P65B :Banashankari -Basaveshwaranagar
P66A,BMTCB,,Shivajinagar -KHB Colony,,3,F53333,FFFFFF,P66A :Shivajinagar -KHB Colony
P75,BMTCB,,Vijayanagar -Malleswaram 18th Cross,,3,F53333,FFFFFF,P75 :Vijayanagar -Malleswaram 18th Cross
P80,BMTCB,,Kempegowda Bus Station -Mahalakshmi Layout,,3,F53333,FFFFFF,P80 :Kempegowda Bus Station -Mahalakshmi Layout
P80A,BMTCB,,Kempegowda Bus Station -Nandini Layout,,3,F53333,FFFFFF,P80A :Kempegowda Bus Station -Nandini Layout
P81,BMTCB,,Shivajinagar -Padmanabhanagar,,3,F53333,FFFFFF,P81 :Shivajinagar -Padmanabhanagar
P82B,BMTCB,,Kempegowda Bus Station -Government Soap Factory,,3,F53333,FFFFFF,P82B :Kempegowda Bus Station -Government Soap Factory
P87,BMTCB,,Kempegowda Bus Station -Hampinagar,,3,F53333,FFFFFF,P87 :Kempegowda Bus Station -Hampinagar
P95,BMTCB,,Shivajinagar -Kamalanagar BEML Layout,,3,F53333,FFFFFF,P95 :Shivajinagar -Kamalanagar BEML Layout
P96D,BMTCB,,Kempegowda Bus Station -Kamalanagar,,3,F53333,FFFFFF,P96D :Kempegowda Bus Station -Kamalanagar
P108B,BMTCB,,Kempegowda Bus Station -Ganganagar,,3,F53333,FFFFFF,P108B :Kempegowda Bus Station -Ganganagar
P114A,BMTCB,,Shivajinagar -Sultanpalya,,3,F53333,FFFFFF,P114A :Shivajinagar -Sultanpalya
P114C,BMTCB,,Kempegowda Bus Station -Sultanpalya,,3,F53333,FFFFFF,P114C :Kempegowda Bus Station -Sultanpalya
P138,BMTCB,,Kempegowda Bus Station -Jeevanabhimanagar,,3,F53333,FFFFFF,P138 :Kempegowda Bus Station -Jeevanabhimanagar
P139,BMTCB,,Shivajinagar -Jeevanabhimanagar,,3,F53333,FFFFFF,P139 :Shivajinagar -Jeevanabhimanagar
P171,BMTCB,,Kempegowda Bus Station -Koramangala,,3,F53333,FFFFFF,P171 :Kempegowda Bus Station -Koramangala
P171B,BMTCB,,Kempegowda Bus Station -Koramangala 8th Block,,3,F53333,FFFFFF,P171B :Kempegowda Bus Station -Koramangala 8th Block
P176,BMTCB,,Hampinagar -Kaval Byrasandra,,3,F53333,FFFFFF,P176 :Hampinagar -Kaval Byrasandra
P195,BMTCB,,Shivajinagar -Chandra Layout,,3,F53333,FFFFFF,P195 :Shivajinagar -Chandra Layout
P201A,BMTCB,,Srinagar -Domlur,,3,F53333,FFFFFF,P201A :Srinagar -Domlur
P210A,BMTCB,,Kempegowda Bus Station -ISRO Layout,,3,F53333,FFFFFF,P210A :Kempegowda Bus Station -ISRO Layout
P235,BMTCB,,Kempegowda Bus Station -Jnana Bharathi,,3,F53333,FFFFFF,P235 :Kempegowda Bus Station -Jnana Bharathi
P244C,BMTCB,,Kempegowda Bus Station -Ambedkar Engineering College,,3,F53333,FFFFFF,P244C :Kempegowda Bus Station -Ambedkar Engineering College
P244E,BMTCB,,Kempegowda Bus Station -Muneshwaranagar (Magadi Road),,3,F53333,FFFFFF,P244E :Kempegowda Bus Station -Muneshwaranagar (Magadi Road)
P276,BMTCB,,Kempegowda Bus Station -Vidyaranyapura,,3,F53333,FFFFFF,P276 :Kempegowda Bus Station -Vidyaranyapura
P279,BMTCB,,Kempegowda Bus Station -Bhoopasandra,,3,F53333,FFFFFF,P279 :Kempegowda Bus Station -Bhoopasandra
P279E,BMTCB,,Kempegowda Bus Station -Bhoopasandra,,3,F53333,FFFFFF,P279E :Kempegowda Bus Station -Bhoopasandra
P290,BMTCB,,Kempegowda Bus Station -Nagavara,,3,F53333,FFFFFF,P290 :Kempegowda Bus Station -Nagavara
P291J,BMTCB,,K R Market -Ramakrishna Hegde Nagar,,3,F53333,FFFFFF,P291J :K R Market -Ramakrishna Hegde Nagar
P295B,BMTCB,,Kempegowda Bus Station -Doddagubbi,,3,F53333,FFFFFF,P295B :Kempegowda Bus Station -Doddagubbi
P296,BMTCB,,Shivajinagar -Hennur Cross,,3,F53333,FFFFFF,P296 :Shivajinagar -Hennur Cross
P300H,BMTCB,,Kempegowda Bus Station -ITI Colony (K R Puram),,3,F53333,FFFFFF,P300H :Kempegowda Bus Station -ITI Colony (K R Puram)
P302D,BMTCB,,K R Market -Kalyananagar,,3,F53333,FFFFFF,P302D :K R Market -Kalyananagar
P302F,BMTCB,,Kempegowda Bus Station -Kalyananagar,,3,F53333,FFFFFF,P302F :Kempegowda Bus Station -Kalyananagar
P314A,BMTCB,,Shivajinagar -DRDO Township 2nd Phase,,3,F53333,FFFFFF,P314A :Shivajinagar -DRDO Township 2nd Phase
P314B,BMTCB,,Kempegowda Bus Station -DRDO Township 2nd Phase,,3,F53333,FFFFFF,P314B :Kempegowda Bus Station -DRDO Township 2nd Phase
P333,BMTCB,,Kempegowda Bus Station -Marathahalli,,3,F53333,FFFFFF,P333 :Kempegowda Bus Station -Marathahalli
P333E,BMTCB,,Kempegowda Bus Station -Kadugodi,,3,F53333,FFFFFF,P333E :Kempegowda Bus Station -Kadugodi
P333L,BMTCB,,Chandra Layout -Kadugodi,,3,F53333,FFFFFF,P333L :Chandra Layout -Kadugodi
P415D,BMTCB,,Kempegowda Bus Station -Sultanpalya,,3,F53333,FFFFFF,P415D :Kempegowda Bus Station -Sultanpalya
TR1,BMTCB,,Hampinagar -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,TR1 :Hampinagar -Kuvempunagar (BTM Layout)
TR2,BMTCB,,Basaveshwaranagar -Koramangala,(171+88),3,F53333,FFFFFF,TR2:Basaveshwaranagar -Koramangala
TR3,BMTCB,,Kaval Byrasandra -Ejipura,,3,F53333,FFFFFF,TR3:Kaval Byrasandra -Ejipura
TR4,BMTCB,,Jagajeevanramnagar -Nagavara,(290+155),3,F53333,FFFFFF,TR4:Jagajeevanramnagar -Nagavara
TR5,BMTCB,,J P Nagar 3rd Phase -Nandini Layout,(80A+25E),3,F53333,FFFFFF,TR5:J P Nagar 3rd Phase -Nandini Layout
TR6,BMTCB,,Girinagar 2nd Stage -Sadashivanagar,(36B+104),3,F53333,FFFFFF,TR6:Girinagar 2nd Stage -Sadashivanagar
TR7,BMTCB,,Banashankari 3rd Stage 2nd Phase -Jeevanahalli,(34A+127),3,F53333,FFFFFF,TR7:Banashankari 3rd Stage 2nd Phase -Jeevanahalli
TR11,BMTCB,,Hampinagar -Jeevanabhimanagar,,3,F53333,FFFFFF,TR11 :Hampinagar -Jeevanabhimanagar
TR12,BMTCB,,Srinagar -Yeshwanthpur Regulated Market,,3,F53333,FFFFFF,TR12 :Srinagar -Yeshwanthpur Regulated Market
V2,BMTCB,,Kempegowda Bus Station -J P Nagar 6th Phase,,3,F53333,FFFFFF,V2:Kempegowda Bus Station -J P Nagar 6th Phase
V2K,BMTCB,,Kempegowda Bus Station -J P Nagar Kalyani Magnum,,3,F53333,FFFFFF,V2K :Kempegowda Bus Station -J P Nagar Kalyani Magnum
VJ10,BMTCB,,Kempegowda Bus Station -Avalahalli BDA Park,,3,F53333,FFFFFF,VJ10:Kempegowda Bus Station -Avalahalli BDA Park
V25A,BMTCB,,Kuvempunagar (BTM Layout) -Kempegowda bus station,,3,F53333,FFFFFF,V25A:Kuvempunagar (BTM Layout) -Kempegowda bus station
V45G,BMTCB,,Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase,,3,F53333,FFFFFF,V45G:Kempegowda Bus Station -Banashankari 3rd Stage 3rd Phase
V195,BMTCB,,Shivajinagar -Chandra Layout,,3,F53333,FFFFFF,V195:Shivajinagar -Chandra Layout
V201G,BMTCB,,Banashankari -Jeevanabhimanagar,,3,F53333,FFFFFF,V201G:Banashankari -Jeevanabhimanagar
V201R,BMTCB,,Srinagar -C V Raman Nagar,,3,F53333,FFFFFF,V201R:Srinagar -C V Raman Nagar
V258C,BMTCB,,Kempegowda Bus Station -Nelamangala,,3,F53333,FFFFFF,V258C:Kempegowda Bus Station -Nelamangala
V276,BMTCB,,Kempegowda Bus Station -Vidyaranyapura,,3,F53333,FFFFFF,V276:Kempegowda Bus Station -Vidyaranyapura
V276G,BMTCB,,Vidyaranyapura -Electronic City,,3,F53333,FFFFFF,V276G:Vidyaranyapura -Electronic City
V225CA,BMTCB,,Kempegowda Bus Station -BGS Health City,,3,F53333,FFFFFF,V225CA:Kempegowda Bus Station -BGS Health City
V250I,BMTCB,,Kempegowda Bus Station -Chikkabanavara,,3,F53333,FFFFFF,V250I:Kempegowda Bus Station -Chikkabanavara
V287,BMTCB,,Kempegowda Bus station- Hebbala,,3,F53333,FFFFFF,V287: KBS- Hebbala
V319C,BMTCB,,Kempegowda Bus Station -Kadugodi,,3,F53333,FFFFFF,V319C:Kempegowda Bus Station -Kadugodi
V328M,BMTCB,,Kempegowda Bus Station -Gunjur,,3,F53333,FFFFFF,V328M:Kempegowda Bus Station -Gunjur
V331A,BMTCB,,Shivajinagar -Kadugodi,,3,F53333,FFFFFF,V331A:Shivajinagar -Kadugodi
V333P,BMTCB,,Kempegowda Bus Station -ITPL,,3,F53333,FFFFFF,V333P:Kempegowda Bus Station -ITPL
V333R,BMTCB,,Kempegowda Bus Station -Marathahalli Bridge,,3,F53333,FFFFFF,V333R:Kempegowda Bus Station -Marathahalli Bridge
V333T,BMTCB,,Nagarabhavi BDA Complex -Marathahalli Bridge,,3,F53333,FFFFFF,V333T:Nagarabhavi BDA Complex -Marathahalli Bridge
V333W,BMTCB,,Kempegowda Bus Station -Kannalli,,3,F53333,FFFFFF,V333W:Kempegowda Bus Station -Kannalli
V333Z,BMTCB,,Mahalakshmi Layout -ITPL,,3,F53333,FFFFFF,V333Z:Mahalakshmi Layout -ITPL
